"","Question","Answer","bookmark"
"2961","
9
السؤال: هل ينحصر عقد المضاربة بالاسترباح التجارة ام يشمل كل عقد يكون فيه العمل من طرف والمال من طرف آخر؟
ولوكان كذلك و اتفق طرفان على ان يقوما بانشاء معمل لتصنيع البلاط احدهما يقدم المال والآخر العمل فبعد ان قام العامل بتركيب المعمل بعد قيامه بتأمين المعدات قام صاحب المال بفسخ المعاملة ولم يظهر الربح بعد. فهل يستحق العامل اجرة المثل عن عمله ام لا يستحق شيئاً؟","الجواب: المضاربة تختص بموارد الاسترباح بالتجارة، واما الاتفاق المفروض في السؤال فهو يتصور على وجهين. 
الاول: ان يكون نظير الاتفاق في المضاربة بان يتفقا على ان تكون الارباح الحاصلة ملكاً مشتركاً بينهما بنسبة معينة كالنصف، وعليه يحكم ببطلان المعاملة واستحقاق العامل اجرة مثل عمله على المالك.
الثاني : ان يكون على وجه الجعالة بان يتفقا على ان تكون الارباح الحاصلة مختصة بصاحب المال ولكن يكون على ذمته للعامل ـ ازاء عمله ـ ما يعادل نسبة معينة من الارباح، وعليه يكون جعالة صحيحة ولكن يشكل قيام الجاعل بفسخها بعد شروع العامل في العمل من دون رضاه فلابدّ خروجاً عن الاشكال من التصالح والتراضي معه ولو باعطائه اجرة مثل عمل العامل.","/arabic/qa/4512/"
"2962","
10
السؤال: هل يجوز ان يشترط المالك على العامل ان يتشاركا في الربح فقط دون الخسارة؟","الجواب: لا يجوز الاشتراط بهذه الصيغة ولكن يجوز ان يشترط على العامل انه اذا خسر المال فعليه ان يدفع له بمقدار الخسارة من ماله الخاص.","/arabic/qa/10260/"
"2963","
1
السؤال: اذا اضطر الشخص الى مصافحة الاجنبية كما لو ابتدات المرأة بالمصافحة في الدوائر الرسمية وكان الامتناع عن ذلك سبباً في توهين الشخص وتحقيره. فهل يجوز المصافحة خاصة اذا كانت غير مسلمة؟","الجواب: اذا لم يتيسر له تفادى اللمس المباشر بلبس الكفوف ونحوها فلا بأس بذلك اذا كان الامتناع عن المصافحة يوجب وقوعه في الضرر او في الحرج الذي لا يتحمل عادة ولا فرق بين المسلمة وغيرها.","/arabic/qa/3977/"
"2964","
2
السؤال: هل تجب المصافحة لو مدّ لي ـ حال الصلاة ـ رجل يده قاصداً السلام او المصافحة بحد ذاتها؟ وهل توجد كراهة في ايجاب المصلي للمصافحة ام ان الكراهة على المريد للمصافحة؟","الجواب: لا تجب المصافحة في حال الصلاة ولا في غيرها اذا لم يعد تركها اهانة لمن تحرم اهانته، واما الكراهة فغير ثابتة لها بعنوانها.","/arabic/qa/5235/"
"2965","
3
السؤال: في بعض الدول يصافح القادم كل الجالسين حتى النساء من دون تلذذ، ولو امتنع عن مصافحة النساء أثار سلوكه الاستغراب، وغالبا ما يعد إساءة للمرأة واحتقاراً لها، مما ينعكس سلباً على نظرتهم اليه، فهل تجوز مصافحتهن؟","الجواب: كلاّ، وليعالج الموقف بترك مصافحة الجميع أو بلبس الكفوف مثلاً، ولو لم يتيسر له ذلك و وجد أن الإمتناع عن المصافحة حرجاً شديداً لا يتحمل عادة، جازت له عندئذ ،هذا كله على فرض ضرورة تدعو للحضور في مجلسً كهذا، وإلاّ فلو لم يمكنه اجتناب الحرام لم يجز له الحضور فيه أصلاً.","/arabic/qa/5960/"
"2966","
4
السؤال: هل يحق للمسلم مصافحة المراة من دون حاجب؟","الجواب: لا يحق للرجل المسلم مصافحة المرأة من دون حاجب أو عازل كالكفوف ، إلا إذا كان ترك المصافحة يوقعه في ضرر معتدّ به ،أو حرج شديد لا يتحمل عادة، فيجوز له حينئذ المصافحة بمقدار ما يرفع الضرورة فقط.","/arabic/qa/5975/"
"2967","
5
السؤال: هل توجد كراهة في المصافحة مطلقاً في يوم عاشوراء سواء كانت للسلام او التحية العابرة او حتى لتعظيم الأجر في مصاب أبي عبد الله الحسين (عليه السلام)؟","الجواب: لم نجد ما يدل على الكراهة.","/arabic/qa/6521/"
"2968","
6
السؤال: تعتبر المصافحة من وسائل التحية والسلام في البلدان الغربية، وقد يؤدّي تركها إلى الطرد أو الحرمان من فرص العمل أو الدراسة أحياناً، فهل يجوز للمسلم مصافحة المرأة؟ أو المسلمة مصافحة الرجل في الحالات الاضطراريّة؟
الجواب: إذا لم يمكن التخلّص من الملامسة بلبس الكفوف أونحوه، جازت حيث يؤدّي تركها إلى ضرر متعدّ به أوحرج شديد لا يتحمّل عادة .","
","/arabic/qa/7146/"
"2969","
7
السؤال: هل تجوز المصافحة باليد على الأخوات غير محجبات؟
الجواب: كلاّ إلا مع حاجب كالكفوف.","
","/arabic/qa/7148/"
"2970","
8
السؤال: ماحكم مصافحة عم زوجي علما بأنه هو من يبدأ بالسلام؟","الجواب: لا يجوز.","/arabic/qa/10724/"
"2971","
9
السؤال: ما حكم مصافحة المرأة الكافرة ؟","الجواب: لا يجوز من دون حاجب كالكفوف إلاّ مع الضرورة ولزوم الحرج الشديد .","/arabic/qa/11410/"
"2972","
10
السؤال: في بعض الحالات الحرجة يتم التصافح مع الاجنبية. فما حكم ذلك؟ وهل هناتجب عليّ كفارةعن  هذا العمل؟وهل يؤثر هذا على الصوم اذا كانت المصافحة في نهار رمضان؟","الجواب: لا يجوز للرجل المسلم مصافحة المرأة من دون حاجب كالكفوف إلا إذا كان ترك المصافحة يوقعه في حرج شديد لا يتحمل عادة، كما لا يبطل الصوم بذلك.","/arabic/qa/20782/"
"2973","
1
السؤال: هل يجوز ممارسة المصارعة؟","الجواب: تجوز ممارسة المصارعة والملاكمة من دون رهان إذا لم تؤد الى وقوع ضرر بدني بليغ.","/arabic/qa/5971/"
"2974","
2
السؤال: هل تجوز مصارعة الديكة والثيران مع موافقة مالكي الحيوانين على المصارعة؟","الجواب: تجوز على كراهة ما لم تتسبب في تضييع المال.","/arabic/qa/5890/"
"2975","
3
السؤال: هل تجوز المصارعة بأشكالها المختلفة للنساء ؟ وهل يجوز للنساء مشاهدة أجسام المتصارعين المكشوفة مباشرة أو من خلال جهاز التلفزيون من دون تلذذ؟","الجواب: لا يجوز ما فيه إضرار بالآخرين أو بالنفس بالحدّ المحرّم، والاحوط لزوماً أن لا تنظر المرأة إلى بدن الرجل من دون تلذّذ ولو في التلفزيون، ما عدا الرأس واليدين والقدمين ونحوهما مما جرت السيرة على عدم الالتزام بستره.","/arabic/qa/6115/"
"2976","
4
السؤال: ما حكم مشاهدة المصارعة الأمريكية التي تعرض في التلفزيون، والتي يكون فيها ضرب مبرح بين المصارعين ممّا يؤدّي إلى إيذائه، ككسر عضو منه، أو غير ذلك ومما يسبّب إهانة لكرامة الانسان؟","الجواب: لا تحرم مشاهدة المناظر المذكورة في حدّ ذاتها، ولكن إذا كانت تؤدّي إلى فساد أخلاق المشاهدين بزرع الروح العدوانية في نفوسهم وانجرارهم إلى الاعتداء على الآخرين فلا بدّ من الاجتناب عن مشاهدتها.","/arabic/qa/6116/"
"2977","
5
السؤال: أملك ديوك مصارعة وأدخل بها مراهنات، هل يجوز ذلك؟","الجواب: كلاّ.","/arabic/qa/10807/"
"2978","
1
السؤال: هل يبطل الصوم بمداعبة الزوج لزوجته في شهر رمضان يبطل الصوم؟","الجواب: كلاّ ما لم يتحقق الانزال.","/arabic/qa/6159/"
"2979","
2
السؤال: هل يجوز مداعبة الزوجة وقت الدورة حتى الاستمناء عمداً بطريقة او بأخرى؟","الجواب: يجوز و يُحرم الوطىء قبلاً والاحوط وجوباً تجنب وطئها دبراً من دون رضاها ويكره مع رضاها كراهة شديدة.","/arabic/qa/6160/"
